fuente,numero,texto_completo,n_citas_en_dataset,url_fuente
Decreto 2025 de 2011,1,Artículo 1°. Para los efectos de los incisos 1° y 3° del,1,https://www.funcionpublica.gov.co/eva/gestornormativo/norma.php?i=43032
Decreto 2127 de 1945,2,"ARTICULO 2o. En consecuencia para que haya contrato de trabajo se requiere que concurran estos tres elementos: a. La actividad personal del trabajador, es decir, realizada por sí mismo; b. La dependencia del trabajador respecto del patrono, que otorga a éste la facultad de imponerle un reglamento, darle órdenes y vigilar su cumplimiento, la cual debe ser prolongada, y no instantánea ni simplemente ocasional, c. El salario como retribución del servicio.",1,https://www.alcaldiabogota.gov.co/sisjur/normas/Norma1.jsp?i=14906
Decreto 2127 de 1945,20,ARTICULO 20. El contrato de trabajos e presume entre quien presta cualquier servicio personal y quien lo recibe o aprovecha; corresponde a este último destruir la presunción.,1,https://www.alcaldiabogota.gov.co/sisjur/normas/Norma1.jsp?i=14906
Decreto 2127 de 1945,40,"ARTICULO 40. El contrato celebrado por tiempo indefinido o sin fijación de término alguno, se entenderá pactado por seis meses, a menos que se trate de contrato de aprendizaje o a prueba, cuya duración se rige por normas especiales.",1,https://www.alcaldiabogota.gov.co/sisjur/normas/Norma1.jsp?i=14906
Decreto 2127 de 1945,43,"ARTICULO 43. El contrato celebrado por tiempo indefinido o sin fijación de término alguno, salvo estipulación en contrario, se entenderá prorrogado en las mismas condicione, por períodos iguales, es decir, de seis en seis meses, por el solo hecho de continuar el trabajador prestando sus servicios al patrono, con su consentimiento, expreso o tácito, después de la expiración del plazo presuntivo. La prórroga a plazo fijo del contrato celebrado por tiempo de terminado deberá constar por escrito; pero si extinguido el plazo inicialmente estipulado, el trabajador continuare prestando sus servicios al patrono, con su consentimiento, expreso o tácito, el contrato vencido se considerará, por ese solo hecho, prorrogado por tiempo indefinido, es decir, por períodos de seis meses.",1,https://www.alcaldiabogota.gov.co/sisjur/normas/Norma1.jsp?i=14906
Decreto 2127 de 1945,47,"ARTICULO 47. El contrato de trabajo termina: a. Por expiración del plazo pactado o presuntivo; b. Por la realización de la obra contratada, aunque el plazo estipulado fuere mayor. c. Por la ejecución del trabajo accidental, ocasional o transitorio; d. Por mutuo consentimiento; e. Por muerte del asalariado; f. Por liquidación definitiva de la empresa, o por clausura o suspensión total o parcial de sus actividades durante más de ciento veinte días, por razones técnicas o económicas, siempre que se haya dado el aviso de que trata el ordinal 3o. del artículo 44 , o que se haya pagado un mes de salarios y sin perjuicio de los derechos emanados de contratos a término fijo. g. Por decisión unilateral, en los casos previstos en los artículos 16 , 48 , 49 y 50 h. Por sentencia de autoridad competente.",1,https://www.alcaldiabogota.gov.co/sisjur/normas/Norma1.jsp?i=14906
Decreto 2177 de 1989,11,"Artículo 11 Entiéndese por rehabilitación profesional o readaptación laboral, el proceso continuo y coordinado que prepara a la persona inválida para que alcance una mayor independencia, autonomía e integración a la actividad laboral social, e igualdad de condiciones y con los mismos derechos y responsabilidades, a través de las etapas de: evaluación, orientación, adaptación, formación y ubicación laboral.",1,https://www.funcionpublica.gov.co/eva/gestornormativo/norma.php?i=10813
Decreto 2177 de 1989,16,"Artículo 16 .Todos los patronos públicos o privados están obligados a reincorporar a los trabajadores inválidos, en los cargos que desempeñaban antes de producirse la invalidez si recupera su capacidad de trabajo, en términos del Código Sustantivo del Trabajo. La existencia de una incapacidad permanente parcial no será obstáculo para la reincorporación, si los dictámenes médicos determinan que el trabajador puede continuar desempeñándolo.",1,https://www.funcionpublica.gov.co/eva/gestornormativo/norma.php?i=10813
Decreto 2177 de 1989,17,"Artículo 17 . A los trabajadores de los sectores públicos y privado que, según concepto de la seguridad competente de salud ocupacional o quien haga las veces en la respectiva entidad de seguridad o previsión social o medicina del trabajo, en caso de no existir afiliación a dichas instituciones, se encuentren en estado de invalidez física, sensorial o mental, para desempeñar las funciones propias del empleo de que sean titulares del empleo y la incapacidad no origine el reconocimiento de pensión de invalidez, se les deberán asignar funciones acordes con el tipo de limitación o trasladarlos a cargos que tengan la misma remuneración, siempre y cuando la incapacidad no impida el cumplimiento de las nuevas funciones ni impliquen riesgo para su integridad. CAPITULO V ESTIMULOS ESPECIALES A LOS PATRONOS QUE CONTRATEN TRABAJADORES INVALIDOS.",1,https://www.funcionpublica.gov.co/eva/gestornormativo/norma.php?i=10813
Decreto 2177 de 1989,27,"Artículo 27 . El incumplimiento al presente Decreto, dará lugar a la aplicación de las sanciones que prescribe la Ley. Corresponde al Ministerio de Trabajo y Seguridad Social vigilar y controlar el cumplimiento de las disposiciones contenidas en este Decreto, directamente o a través de las dependencias nacionales, regionales, inspecciones del trabajo y especialmente de aquellas encargadas de la inspección y vigilancia.",1,https://www.funcionpublica.gov.co/eva/gestornormativo/norma.php?i=10813
Decreto 2351 de 1965,10,"ARTÍCULO 10 . Procedimiento para sanciones. Antes de aplicarse una sanción disciplinaria al patrono, debe dar oportunidad de ser oídos tanto el trabajador inculpado como a dos (2) representantes del sindicato a que éste pertenezca. No producirá efecto alguno la sanción disciplinaria que se imponga pretermitiendo este trámite.",1,https://www.funcionpublica.gov.co/eva/gestornormativo/norma.php?i=83596
Decreto 2351 de 1965,3,"ARTÍCULO 3 . Contratistas independientes. 1. Son contratistas independientes y, por tanto, verdaderos patronos y no representantes ni intermediarios las personas naturales o jurídicas que contraten la ejecución de una o varias obras o la prestación de servicios en beneficio de terceros, por un precio determinado, asumiendo todos los riesgos, para realizarlos con sus propios medios y con libertad y autonomía técnica y directiva. Pero el beneficiario del trabajo o dueño de la obra, a menos que se trate de labores extrañas a las actividades normales de su empresa o negocio, será solidariamente responsable con el contratista por el valor de los salarios y de las prestaciones e indemnizaciones a que tengan derecho los trabajadores, solidaridad que no obsta para que el beneficiario estipule con el contratista las garantías del caso o para que repita contra él lo pagado a esos trabajadores. 2. El beneficiario del trabajo o dueño de la obra, también será solidariamente responsable, en las condiciones fijadas en el inciso anterior, de las obligaciones de los subcontratistas frente a sus trabajadores, aun en el caso de que los contratistas no estén autorizados para contratar los servicios de subcontratistas.",1,https://www.funcionpublica.gov.co/eva/gestornormativo/norma.php?i=83596
Decreto 2351 de 1965,6,"ARTÍCULO 6. Terminación del contrato. El contrato de trabajo termina: a) Por muerte del trabajador; b) Por mutuo consentimiento; c) Por expiración del plazo fijo pactado; d) Por terminación de la obra o labor contratada: e) Por liquidación o clausura definitiva de la empresa o establecimiento; f) Por suspensión de actividades por parte del patrono durante más de ciento veinte (120) días; g) Por sentencia ejecutoriada; h) Por decisión unilateral en los casos, de los artículos 7° y 3 de este Decreto; i) Por no regresar el trabajador a su empleo, al desaparecer la causa de la suspensión del contrato. 2. En los casos contemplados en los literales e) y f) de este artículo, el patrono debe notificar al trabajador la fecha precisa de la suspensión de actividades o de la liquidación definitiva de la empresa.",1,https://www.funcionpublica.gov.co/eva/gestornormativo/norma.php?i=83596
Decreto 2351 de 1965,7,"ARTÍCULO 7. Terminación del contrato por justa causa. Son justas causas para dar por terminación unilateralmente el contrato de trabajo: A) Por parte del patrono: 1. El haber sufrido engaño por parte del trabajador, mediante la presentación de certificados falsos para su admisión o tendientes a obtener un provecho indebido. 2. Todo acto de violencia, injuria, malos tratamientos o grave indisciplina en que incurra el trabajador en sus labores, contra el patrono, los miembros de su familia, el personal directivo o los compañeros de trabajo. 3. Todo acto grave de violencia, injuria o malos tratamientos en que incurra el trabajador fuera del servicio, en contra del patrono, de los miembros de su familia o de sus representantes, y socios, jefes de taller, vigilantes o celadores. 4. Todo daño material causado intencionalmente a los edificios, obras, maquinarias y materias primas, instrumentos y demás objetos relacionados con el trabajo, y toda grave negligencia que ponga en peligro la seguridad de las personas o de las cosas. 5. Todo acto inmoral o delictuoso que el trabajador cometa en el taller, establecimiento o lugar del trabajo, o en el desempeño de sus labores. 6. Cualquier violación grave de las obligaciones o prohibiciones especiales que incumben al trabajador, de acuerdo con los artículos 58 y 60 del Código Sustantivo del Trabajo, o cualquier falta grave calificada como tal en pactos o convenciones colectivas, fallos arbitrales, contratos individuales o reglamentos. 7. La detención preventiva del trabajador por más de treinta (30) días, a menos que posteriormente sea absuelto; o el arresto correccional que exceda de ocho (8) días, o aun por un tiempo menor, cuando la causa de la sanción sea suficiente por sí misma para justificar la extinción del contrato. 8. El que el trabajador revele los secretos técnicos o comerciales o dé a conocer asuntos de carácter reservado, con perjuicio de la empresa. 9. El deficiente rendimiento en el trabajo en relación con la capacidad del trabajador y con el rendimiento promedio en labores análogas, cuando no se corrija en un plazo razonable a pesar del requerimiento del patrono. 10. La sistemática inejecución, sin razones válidas, por parte del trabajador, de las obligaciones convencionales o legales. 11. Todo vicio del trabajador que perturbe la disciplina del establecimiento. 12. La renuncia sistemática del trabajador a aceptar las medidas preventivas, profilácticas o curativas, prescritas por el médico del patrono o por las autoridades para evitar enfermedades o accidentes. 13. La ineptitud del trabajador para realizar la labor encomendada. 14. El reconocimiento al trabajador de la pensión de jubilación o invalidez estando al servicio de la empresa. 15. La enfermedad contagiosa o crónica del trabajador, que no tenga carácter de profesional, así como cualquiera otra enfermedad o lesión que lo incapacite para el trabajo, cuya curación no haya sido posible durante ciento ochenta días. El despido por esta causa no podrá efectuarse sino al vencimiento de dicho lapso y no exime al patrono de las prestaciones e indemnizaciones legales y convencionales derivadas de la enfermedad. En los casos de los numerales 9 a 15 de este artículo, para la terminación del contrato, el patrono deberá dar aviso al trabajador con anticipación no menor de quince (15) días. B) Por parte del trabajador: 1. El haber sufrido engaño por parte del patrono, respecto de las condiciones de trabajo. 2. Todo acto de violencia, malos tratamientos o amenazas graves inferidas por el patrono contra el trabajador o los miembros de su familia, dentro o fuera del servicio, o inferidas dentro del servicio por los parientes, representantes o dependientes del patrono con el consentimiento o la tolerancia de éste. 3. Cualquier acto del patrono o de sus representantes que induzca al trabajador a cometer un acto ilícito o contrario a sus convicciones políticas o religiosas. 4. Todas las circunstancias que el trabajador no pueda prever al celebrar el contrato, y que pongan en peligro su seguridad o su salud, y que el patrono no se allane a modificar. 5. Todo perjuicio causado maliciosamente por el patrono al trabajador en la prestación del servicio. 6. El incumplimiento sistemático sin razones válidas por parte del patrono, de sus obligaciones convencionales o legales. 7. La exigencia del patrono, sin razones válidas, de la prestación de un servicio distinto, o en lugares diversos de aquel para el cual se le contrató, y 8. Cualquier violación grave de las obligaciones o prohibiciones que incumben al patrono, de acuerdo con los artículos 57 y 59 del Código Sustantivo del Trabajo, o cualquier falta grave calificada como tal en pactos o convenciones colectivas, fallos arbitrales, contratos individuales o reglamentos. PARÁGRAFO . La parte que termina unilateralmente el contrato de trabajo debe manifestar a la otra, en el momento de la extinción, la causal o motivo de esa determinación. Posteriormente no pueden alegarse válidamente causales o motivos distintos. ARTÍCULO. 8. Terminación unilateral del contrato sin justa causa. 1. En todo contrato de trabajo va envuelta la condición resolutoria por incumplimiento de lo pactado, con indemnización de perjuicios a cargo de la parte responsable. Esta indemnización comprende el lucro cesante y el daño emergente. 2. En caso de terminación unilateral del contrato de trabajo sin justa causa comprobada, por parte del patrono, o si éste da lugar a la terminación unilateral por parte del trabajador por alguna de las justas causas contempladas en la ley, el primero deberá al segundo por concepto de indemnización: 3. En los contratos a término fijo, el valor de los salarios correspondientes al tiempo que faltare para cumplir el plazo estipulado del contrato; o el del lapso determinado por la duración de la obra o la labor contratada, caso en el cual la indemnización no será inferior a quince (15) días. 4. En los contratos a término indefinido, la indemnización se pagará así: a) Cuarenta y cinco (45) días de salario cuando el trabajador tuviere un tiempo de servicio no mayor de un año, cualquiera que sea el capital de la empresa; b) Si el trabajador tuviere más de un (1) año de servicio continuo y menos de cinco (5), se le pagarán quince (15) días adicionales de salario sobre los cuarenta y cinco (45) básicos del literal a), por cada uno de los años de servicio subsiguientes, y proporcionalmente por fracción; c) Si el trabajador tuviere cinco (5) años o más de servicio continuo y menos de diez (10), se le pagarán veinte ,20) días adicionales de salario sobre los cuarenta y cinco (45) básicos del literal a), por cada uno de los años de servicio subsiguientes al primero, y proporcionalmente por fracción; d) Si el trabajador tuviere diez (10) años o más de servicio continuo, se le pagarán treinta (30) días adicionales de salario sobre los cuarenta y cinco (45) básicos del literal a) por cada uno de los años de servicio subsiguientes al primero, y proporcionalmente por fracción. 5. Con todo, cuando el trabajador hubiere cumplido diez (10) años continuos de servicios y fuere despedido sin justa causa, el Juez del Trabajo podrá, mediante demanda del trabajador, ordenar el reintegro de éste en las mismas condiciones de empleo de que antes gozaba y el pago de los salarios dejados de percibir, o la indemnización en dinero prevista en el numeral 4, literal d) de este artículo. Para decidir entre el reintegro o la indemnización, el Juez deberá estimar y tomar en cuenta las circunstancias que aparezcan en el juicio, y si de esa apreciación resulta que el reintegro no fuere aconsejable en razón de las incompatibilidades creadas por el despido, podrá ordenar, en su lugar, el pago de la indemnización. En las empresas de capital inferior a un millón ochocientos mil pesos $ 1.800.000), las indemnizaciones adicionales establecidas en los literales b), c) y d) serán de un cincuenta por ciento (50%), y en las de capital de un millón ochocientos mil pesos ($ 1.800.000) hasta tres millones quinientos mil pesos ($ 3.500.000), dichas indemnizaciones serán de un setenta y cinco por ciento (75%) 7. Si es el trabajador quien da por terminado intempestivamente el contrato, sin justa causa comprobada, deberá pagar al patrono una indemnización equivalente a treinta (30) días de salario. El patrono depositará ante el Juez el monto de esta indemnización, descontándolo de lo que le adeude al trabajador por prestaciones sociales mientras la justicia decide. 8. No habrá lugar a las indemnizaciones previstas en este artículo, si las partes acuerdan restablecer el contrato de trabajo en los mismos términos y condiciones que lo regían en la fecha de su ruptura.",1,https://www.funcionpublica.gov.co/eva/gestornormativo/norma.php?i=83596
Decreto 2463 de 2001,10,"ARTICULO 10.-Remisión de documentos e historia clínica . Las instituciones prestadoras de servicios de salud, las entidades promotoras de salud y/o las administradoras de riesgos profesionales, deberán remitir los documentos soporte de la calificación, incluida la autorización del trabajador para anexar copia de la historia clínica y en general adelantar los trámites necesarios para facilitar la calificación y el reembolso de las cuentas. En todo caso, se debe conservar la confidencialidad de la historia clínica, la cual sólo podrá ser revisada y estudiada por los profesionales que las entidades involucradas en la calificación designen para el efecto. PARAGRAFO 1º- Es obligación de los empleadores suministrar la información requerida para la calificación, tanto por solicitud de las entidades administradoras competentes, como aquellas que puedan ser requeridas por las juntas de calificación de invalidez. PARAGRAFO 2º- Las instituciones prestadoras de servicios de salud y entidades promotoras de salud no estarán obligadas a realizar mediciones ambientales, análisis de puestos de trabajo o procedimientos de valoración en las empresas, para los efectos relacionados con la determinación del origen del accidente de trabajo o de la enfermedad profesional; dicha obligación estará a cargo del empleador y en su defecto, de la entidad administradora de riesgos profesionales. CAPÍTULO II Organización y funcionamiento de las juntas de calificación de invalidez ARTTICULO 11.- Naturaleza jurídica de las juntas de calificación de invalidez. Las juntas de calificación de invalidez son organismos de creación legal, autónomos, sin ánimo de lucro, de carácter privado, sin personería jurídica, cuyas decisiones son de carácter obligatorio. Sus integrantes son designados por el Ministerio de Trabajo y Seguridad Social, de conformidad con lo señalado en el",1,https://www.funcionpublica.gov.co/eva/gestornormativo/norma.php?i=6273
Decreto 2463 de 2001,7,ARTICULO 7º-Grado de severidad de la limitación. En los términos del,1,https://www.funcionpublica.gov.co/eva/gestornormativo/norma.php?i=6273
Decreto 2591 de 1991,25,"ARTICULO 25.- Indemnizaciones y costas. Cuando el afectado no disponga de otro medio judicial, y la violación del derecho sea manifiesta y consecuencia de una acción clara e indiscutiblemente arbitraria, además de lo dispuesto en los dos artículos anteriores, en el fallo que conceda la tutela el juez, de oficio, tiene la potestad de ordenar en abstracto la indemnización del daño emergente causado si ello fuere necesario para asegurar el goce efectivo del derecho así como el pago de las costas del proceso. La liquidación del mismo y de los demás perjuicios se hará ante la jurisdicción de lo contencioso administrativo o ante el juez competente, por el trámite incidental, dentro de los seis meses siguientes, para lo cual el juez que hubiere conocido de la tutela remitirá inmediatamente copia de toda la actuación. La condena será contra la entidad de que dependa el demandado y solidariamente contra éste, si se considerará que ha mediado dolo o culpa grave de su parte, todo ello sin perjuicio de las demás responsabilidades administrativas, civiles o penales en que haya incurrido. Si la tutela fuere rechazada o denegada por el juez, éste condenará al solicitante al pago de las costas cuando estimare fundadamente que incurrió en temeridad. Declarado EXEQUIBLE mediante Sentencia de la Corte Constitucional C-543 de 1992",1,https://www.funcionpublica.gov.co/eva/gestornormativo/norma.php?i=5304
Decreto 2591 de 1991,42,"ARTICULO 42.- Procedencia. La acción de tutela procederá contra acciones u omisiones de particulares en los siguientes casos: 1. Cuando contra quien se hubiere hecho la solicitud este encargado de la prestación del servicio público de educación para proteger los derechos consagrados en los artículos 13, 15, 16, 19, 20, 23, 27, 29, 37 y 38 de la Constitución. Ver Sentencia Corte Constitucional 080 de 2000 2. Cuando contra quien se hubiere hecho la solicitud este encargado de la prestación del servicio público de salud para proteger los derechos a la vida, a la intimidad, a la igualdad y a la autonomía. 3. Cuando aquél contra quien se hubiere hecho la solicitud este encargado de la prestación de servicios públicos domiciliarios . Expresión subrayada declarada INEXEQUIBLE por la Corte Constitucional, mediante Sentencia C-378 de 2010 4. Cuando la solicitud fuere dirigida contra una organización privada, contra quien la controle efectivamente o fuere el beneficiario real de la situación que motivo la acción, siempre y cuando el solicitante tenga una relación de subordinación o indefensión con tal organización. 5. Cuando contra quien se hubiere hecho la solicitud viole o amenace el",3,https://www.funcionpublica.gov.co/eva/gestornormativo/norma.php?i=5304
Decreto 2591 de 1991,6,"ARTICULO 6- Causales de improcedencia de la tutela. La acción de tutela no procederá: 1. Cuando existan otros recursos o medios de defensa judiciales, salvo que aquélla se utilice como mecanismo transitorio para evitar un perjuicio irremediable. La existencia de dichos medios será apreciada en concreto, en cuanto a su eficacia, atendiendo las circunstancias en que se encuentra el solicitante. Se entiende por irremediable el perjuicio que sólo pueda ser reparado en su integridad mediante una indemnización . Texto subrayado declarado INEXEQUIBLE mediante Sentencia de la Corte Constitucional C-531 de 1993 ; Ver Sentencia del Tribunal Superior de Bogotá, 712 de 2001 2. Cuando para proteger el derecho se pueda invocar el recurso de hábeas corpus. 3. Cuando se pretenda proteger derechos colectivos, tales como la paz y los demás mencionados en el",1,https://www.funcionpublica.gov.co/eva/gestornormativo/norma.php?i=5304
Decreto 3135 de 1968,5,"ARTÍCULO 5. Empleados Públicos y Trabajadores Oficiales. Las personas que prestan sus servicios en los Ministerios; Departamentos Administrativos, Superintendencias y Establecimientos Públicos son empleados públicos; sin embargo, los trabajadores de la construcción y sostenimiento de obras públicas son trabajadores oficiales. En los estatutos de los Establecimientos Públicos se precisará qué actividades pueden ser desempeñadas por personas vinculadas mediante contrato de trabajo. Nota: (Texto subrayado declarado INEXEQUIBLE mediante Sentencia C-484 de 1995, Corte Constitucional Las personas que prestan sus servicios en las Empresas Industriales y Comerciales del Estado son trabajadores oficiales; sin embargo, los estatutos de dichas empresas precisarán qué actividades de dirección o confianza deban ser desempeñadas por personas que tengan la calidad de empleados públicos. Subrayado declarado exequible (Ver Sentencia C-484 de 1995, Corte Constitucional) (Ver Sentencia C-579 de 1996, Corte Constitucional) (Ver: Artículos 1 y ss. Decreto Nacional 1848 de 1969) (Ver Sentencia C-283 de 2002, Corte Constitucional)",1,https://www.funcionpublica.gov.co/eva/gestornormativo/norma.php?i=1567
Decreto 3135 de 1968,8,"ARTÍCULO 8. Vacaciones. Los empleados públicos o trabajadores oficiales tienen derecho a quince (15) días hábiles de vacaciones, por cada año de servicio, salvo lo que se disponga por los reglamentos especiales para empleados que desarrollan actividades especialmente insalubres o peligrosos. Las vacaciones de los funcionarios de la Rama Jurisdiccional, del Ministerio Público y del ramo docente se rigen por normas especiales. (Ver:",1,https://www.funcionpublica.gov.co/eva/gestornormativo/norma.php?i=1567
Decreto 4369 de 2006,6,"artículo 6° del Código Sustantivo del Trabajo. 2. Cuando se requiere reemplazar personal en vacaciones, en uso de licencia, en incapacidad por enfermedad o maternidad. 3. Para atender incrementos en la producción, el transporte, las ventas de productos o mercancías, los períodos estacionales de cosechas y en la prestación de servicios, por un término de seis (6) meses prorrogable hasta por seis (6) meses más. Parágrafo. Si cumplido el plazo de seis (6) meses más la prórroga a que se refiere el presente artículo, la causa originaria del servicio específico objeto del contrato subsiste en la empresa usuaria, esta no podrá prorrogar el contrato ni celebrar uno nuevo con la misma o con diferente Empresa de Servicios Temporales, para la prestación de dicho servicio. CAPITULO II Autorización de funcionamiento",1,https://www.funcionpublica.gov.co/eva/gestornormativo/norma.php?i=22390
Decreto 4588 de 2006,17,"Artículo 17. Prohibición para actuar como intermediario o empresa de servicios temporales. Las Cooperativas y Precooperativas de Trabajo Asociado no podrán actuar como empresas de intermediación laboral, ni disponer del trabajo de los asociados para suministrar mano de obra temporal a usuarios o a terceros beneficiarios, o remitirlos como trabajadores en misión con el fin de que estos atiendan labores o trabajos propios de un usuario o tercero beneficiario del servicio o permitir que respecto de los asociados se generen relaciones de subordinación o dependencia con terceros contratantes. Cuando se configuren prácticas de intermediación laboral o actividades propias de las empresas de servicios temporales, el tercero contratante, la Cooperativa y Precooperativa de Trabajo Asociado y sus directivos, serán solidariamente responsables por las obligaciones económicas que se causen a favor del trabajador asociado. Ver la Circular del Min. Protección 036 de 2007 , Ver el Concepto de la Sec. de Hacienda 1185 de 2008",1,https://www.funcionpublica.gov.co/eva/gestornormativo/norma.php?i=22659
Ley 100 de 1993,166,"ARTÍCULO 166. Atención Materno Infantil. El Plan Obligatorio de Salud para las mujeres en estado de embarazo cubrirá los servicios de salud en el control prenatal, la atención del parto, el control del posparto y la atención de las afecciones relacionadas directamente con la lactancia. El Plan Obligatorio de Salud para los menores de un año cubrirá la educación, información y fomento de la salud, el fomento de la lactancia materna, la vigilancia del crecimiento y desarrollo, la prevención de la enfermedad, incluyendo inmunizaciones, la atención ambulatoria, hospitalaria y de urgencias, incluidos los medicamentos esenciales; y la rehabilitación cuando hubiere lugar, de conformidad con lo previsto en la presente Ley y sus reglamentos. Además del Plan Obligatorio de Salud, las mujeres en estado de embarazo y las madres de los niños menores de un año, del régimen subsidiado, recibirán un subsidio alimentario en la forma como lo determinen los planes y programas del instituto Colombiano de Bienestar Familiar y con cargo a éste. PARÁGRAFO 1. Para los efectos de la presente Ley, entiéndase por subsidio alimentario la subvención en especie, consistente en alimentos o nutrientes que se entregan a la mujer gestante y a la madre del menor de un año y que permiten una dieta adecuada. PARÁGRAFO 2. El Gobierno Nacional organizara un programa especial de información y educación de la mujer en aspectos de salud integral y educación sexual en las zonas menos desarrolladas del país. Se dará con prioridad al área rural y a las adolescentes. Para el efecto se destinarán el 2% de los recursos anuales del ICBF, el 10% de los recursos a que se refiere el parágrafo 1. del",1,https://www.funcionpublica.gov.co/eva/gestornormativo/norma.php?i=5248
Ley 100 de 1993,17,"ARTÍCULO 17. Obligatoriedad de las Cotizaciones. Durante la vigencia de la relación laboral deberán efectuarse cotizaciones obligatorias a los Regímenes del Sistema General de Pensiones por parte de los afiliados y empleadores, con base en el salario que aquéllos devenguen. Salvo lo dispuesto en el",1,https://www.funcionpublica.gov.co/eva/gestornormativo/norma.php?i=5248
Ley 100 de 1993,204,"artículo 204 de la presente Ley, la cual aumentará como mínimo en un punto porcentual por año. En caso de liquidación de las cajas, fondos, entidades previsionales y empresas del sector público, los empleadores garantizarán la afiliación de sus trabajadores a otra Entidad Promotora de Salud y, mientras éstos logren dicha afiliación, tendrán que garantizar la respectiva protección a sus beneficiarios. Para las instituciones del orden nacional se aplicaran por analogía las disposiciones laborales de que trata el capítulo 2 del Decreto 2147 de 1992, en especial para preservar los derechos de los trabajadores y pagar las indemnizaciones que resulten de la supresión de los empleos. Igualmente, se harán extensivas las disposiciones consagradas en el Decreto 2151 de 1992 para garantizar la adaptación laboral de los empleados que, por obra de lo aquí dispuesto, se les supriman sus cargos. Para las instituciones de otro orden distinto del nacional, la respectiva entidad territorial o la junta directiva de los entes autónomos, expedirá la norma correspondiente, observando los principios establecidos en el presente artículo. PARÁGRAFO 1. En todo caso, los servidores públicos que se vinculen a partir de la vigencia de la presente Ley se afiliaran al Instituto de Seguros Sociales, o a cualquier Entidad Promotora de Salud, según lo dispuesto en esta Ley. PARÁGRAFO 2. Las enajenaciones derivadas de los procesos de reorganización aquí mencionados estarán exentos de los impuestos correspondientes. PARÁGRAFO 3. Las instituciones de seguridad social del orden nacional podrán ser liquidadas cuando así lo solicite la mitad más uno de los afiliados que se expresarán de conformidad con el mecanismo que para el efecto defina el decreto reglamentario. Lo anterior sin perjuicio de que todas las instituciones se sometan a las disposiciones consagradas en la presente Ley.",1,https://www.funcionpublica.gov.co/eva/gestornormativo/norma.php?i=5248
Ley 100 de 1993,275,"ARTÍCULO 275. Del Instituto de Seguros Sociales. El Instituto de Seguros Sociales, es una empresa industrial y comercial del Estado, del orden nacional, con personería jurídica, autonomía administrativa y patrimonio independiente, vinculada al Ministerio de Trabajo y Seguridad Social y el régimen de sus cargos será el contemplado en el Decreto- Ley 1651 de 1977 y podrá realizar los contratos de que trata el numeral 5 del",1,https://www.funcionpublica.gov.co/eva/gestornormativo/norma.php?i=5248
Ley 100 de 1993,33,"artículo 33 de la Ley 60 de 1993 y para los efectos allí previstos, estén reconociendo por un régimen especial un sistema pensional distinto del exigido por la entidad de previsión social a la cual se afilien o se encuentren afiliados los trabajadores correspondientes, la pensión será garantizada por el Fondo del Pasivo Prestacional y las entidades territoriales, hasta el momento en que el trabajador reúna los requisitos exigidos por la entidad de previsión y los diferenciales de pensión serán compartidos y asumidos por el Fondo, las entidades territoriales y la mencionada entidad previsional, en la proporción que a cada cual le corresponda. Las entidades del sector salud deberán seguir presupuestando y pagando las cesantías y pensiones a que están obligadas hasta tanto no se realice el corte de cuentas con el fondo prestacional y se establezcan para cada caso la concurrencia a que están obligadas las entidades territoriales en los términos previstos en la Ley 60 de 1993. PARÁGRAFO . Para los efectos de lo dispuesto en el presente artículo, entiéndase por cesantías netas, las cesantías acumuladas menos las pagadas a 31 de diciembre de 1993.",1,https://www.funcionpublica.gov.co/eva/gestornormativo/norma.php?i=5248
Ley 1010 de 2006,11,"ARTÍCULO 11. Garantías contra actitudes retaliatorias. A fin de evitar actos de represalia contra quienes han formulado peticiones, quejas y denuncias de acoso laboral o sirvan de testigos en tales procedimientos, establézcanse las siguientes garantías: 1. La terminación unilateral del contrato de trabajo o la destitución de la víctima del acoso laboral que haya ejercido los procedimientos preventivos, correctivos y sancionatorios consagrados en la presente Ley, carecerán de todo efecto cuando se profieran dentro de los seis (6) meses siguientes a la petición o queja, siempre y cuando la autoridad administrativa, judicial o de control competente verifique la ocurrencia de los hechos puestos en conocimiento. 2. La formulación de denuncia de acoso laboral en una dependencia estatal, podrá provocar el ejercicio del poder preferente a favor del Ministerio Público. En tal caso, la competencia disciplinaria contra el denunciante sólo podrá ser ejercida por dicho órgano de control mientras se decida la acción laboral en la que se discuta tal situación. Esta garantía no operará cuando el denunciado sea un funcionario de la Rama Judicial. 3. Las demás que le otorguen la Constitución, la ley y las convenciones colectivas de trabajo y los pactos colectivos. Las anteriores garantías cobijarán también a quienes hayan servido como testigos en los procedimientos disciplinarios y administrativos de que trata la presente ley. PARÁGRAFO . La garantía de que trata el numeral uno no regirá para los despidos autorizados por el Ministerio de la Protección Social conforme a las leyes, para las sanciones disciplinarias que imponga el Ministerio Público o las Salas Disciplinarias de los Consejos Superiores o Seccionales de la Judicatura, ni para las sanciones disciplinarias que se dicten como consecuencia de procesos iniciados antes de la denuncia o queja de acoso laboral.",1,https://www.funcionpublica.gov.co/eva/gestornormativo/norma.php?i=18843
