consulta,articulo,tipo,label,sentencia_origen
"Trabajo en el Hospital San Juan de Dios y me deben los salarios de octubre, noviembre y diciembre de 1999, más la prima de navidad y vacaciones. El hospital dice que está en crisis económica y no puede pagar.",CST Art. 236,negativo_facil,0,T-1128/00
"Trabajo en el Hospital San Juan de Dios y me deben los salarios de octubre, noviembre y diciembre de 1999, más la prima de navidad y vacaciones. El hospital dice que está en crisis económica y no puede pagar.",Código Sustantivo del Trabajo Art. 65 - Suspensión del contrato por fuerza mayor o caso fortuito,negativo_dificil_placeholder,0,T-1128/00
"Trabajé desde 1994 como profesional jurídica en la Registraduría de Ibagué. Después de negarme a declarar como quería mi jefa en un proceso disciplinario contra su esposo, empezó a perseguirme laboralmente: me quitó funciones, me puso a hacer aseo, me insultaba y me discriminaba. Eso me enfermó de estrés grave y necesité psiquiatra y antidepresivos, pero ni la Superintendencia ni la ARP me reubicaron ni me hicieron los exámenes que pedí.",Ley 1010 de 2006,positivo,1,T-882/06
"Trabajé desde 1994 como profesional jurídica en la Registraduría de Ibagué. Después de negarme a declarar como quería mi jefa en un proceso disciplinario contra su esposo, empezó a perseguirme laboralmente: me quitó funciones, me puso a hacer aseo, me insultaba y me discriminaba. Eso me enfermó de estrés grave y necesité psiquiatra y antidepresivos, pero ni la Superintendencia ni la ARP me reubicaron ni me hicieron los exámenes que pedí.",CST Art. 236,negativo_facil,0,T-882/06
"Trabajé desde 1994 como profesional jurídica en la Registraduría de Ibagué. Después de negarme a declarar como quería mi jefa en un proceso disciplinario contra su esposo, empezó a perseguirme laboralmente: me quitó funciones, me puso a hacer aseo, me insultaba y me discriminaba. Eso me enfermó de estrés grave y necesité psiquiatra y antidepresivos, pero ni la Superintendencia ni la ARP me reubicaron ni me hicieron los exámenes que pedí.",Artículo 57 numeral 5 del Código Sustantivo del Trabajo,negativo_dificil_placeholder,0,T-882/06
"Trabajé 14 años como médico anestesiólogo en la Fundación Santa Fe. Me sancionaron con terminación definitiva de prerrogativas (me sacaron) por ausentarme temporalmente en dos turnos, supuestamente tomar cerveza y cobrar honorarios por una cirugía donde llegué tarde. Nunca me informaron formalmente de los cargos ni pude defenderme bien.","Constitución Política, Art. 29",positivo,1,T-433/98
"Trabajé 14 años como médico anestesiólogo en la Fundación Santa Fe. Me sancionaron con terminación definitiva de prerrogativas (me sacaron) por ausentarme temporalmente en dos turnos, supuestamente tomar cerveza y cobrar honorarios por una cirugía donde llegué tarde. Nunca me informaron formalmente de los cargos ni pude defenderme bien.",CST Art. 236,negativo_facil,0,T-433/98
"Trabajé 14 años como médico anestesiólogo en la Fundación Santa Fe. Me sancionaron con terminación definitiva de prerrogativas (me sacaron) por ausentarme temporalmente en dos turnos, supuestamente tomar cerveza y cobrar honorarios por una cirugía donde llegué tarde. Nunca me informaron formalmente de los cargos ni pude defenderme bien.","Código Sustantivo del Trabajo, Art. 62 - Terminación del contrato por justa causa",negativo_dificil_placeholder,0,T-433/98
"Trabajé 23 años como ayudante de conmutación en Telehuila. Me despidieron porque dijeron que llegué en estado de embriaguez y con mala higiene, y que no me presenté a trabajar otros días sin permiso. Me hicieron audiencia de descargos y luego me notificaron la terminación del contrato por justa causa.",CST Art. 64,positivo,1,T-546/00
"Trabajé 23 años como ayudante de conmutación en Telehuila. Me despidieron porque dijeron que llegué en estado de embriaguez y con mala higiene, y que no me presenté a trabajar otros días sin permiso. Me hicieron audiencia de descargos y luego me notificaron la terminación del contrato por justa causa.",CST Art. 236,negativo_facil,0,T-546/00
"Trabajé 23 años como ayudante de conmutación en Telehuila. Me despidieron porque dijeron que llegué en estado de embriaguez y con mala higiene, y que no me presenté a trabajar otros días sin permiso. Me hicieron audiencia de descargos y luego me notificaron la terminación del contrato por justa causa.",CST Art. 62,negativo_dificil_placeholder,0,T-546/00
"Trabajé 12 años en la empresa, me diagnosticaron cáncer de estómago y después de estar incapacitado 6 meses me reintegré. Unos días después de firmarse la convención colectiva del sindicato al que pertenezco, me despidieron junto a otras 6 personas (varias con enfermedades) diciendo que cometí faltas al reglamento, pero nunca tuve llamados de atención ni me dejaron defenderme.",CP Art. 29,positivo,1,T-385/06
"Trabajé 12 años en la empresa, me diagnosticaron cáncer de estómago y después de estar incapacitado 6 meses me reintegré. Unos días después de firmarse la convención colectiva del sindicato al que pertenezco, me despidieron junto a otras 6 personas (varias con enfermedades) diciendo que cometí faltas al reglamento, pero nunca tuve llamados de atención ni me dejaron defenderme.",CST Art. 62 parágrafo,positivo,1,T-385/06
"Trabajé 12 años en la empresa, me diagnosticaron cáncer de estómago y después de estar incapacitado 6 meses me reintegré. Unos días después de firmarse la convención colectiva del sindicato al que pertenezco, me despidieron junto a otras 6 personas (varias con enfermedades) diciendo que cometí faltas al reglamento, pero nunca tuve llamados de atención ni me dejaron defenderme.",CST Art. 236,negativo_facil,0,T-385/06
"Trabajé 12 años en la empresa, me diagnosticaron cáncer de estómago y después de estar incapacitado 6 meses me reintegré. Unos días después de firmarse la convención colectiva del sindicato al que pertenezco, me despidieron junto a otras 6 personas (varias con enfermedades) diciendo que cometí faltas al reglamento, pero nunca tuve llamados de atención ni me dejaron defenderme.",CST Art. 58,negativo_dificil_placeholder,0,T-385/06
"Trabajé desde abril de 2012 en el Banco Agrario con contrato a término indefinido. En febrero de 2015 me notificaron que cumplía requisitos para pensionarme y que iniciara el trámite. Dos meses después, en abril de 2015, me despidieron por 'expiración del plazo presuntivo' cuando tenía 62 años y me faltaban menos de 3 años para completar las semanas requeridas para pensionarme.","Ley 100 de 1993, Art. 33",positivo,1,T-357/16
"Trabajé desde abril de 2012 en el Banco Agrario con contrato a término indefinido. En febrero de 2015 me notificaron que cumplía requisitos para pensionarme y que iniciara el trámite. Dos meses después, en abril de 2015, me despidieron por 'expiración del plazo presuntivo' cuando tenía 62 años y me faltaban menos de 3 años para completar las semanas requeridas para pensionarme.","Decreto 2127 de 1945, Art. 40",positivo,1,T-357/16
"Trabajé desde abril de 2012 en el Banco Agrario con contrato a término indefinido. En febrero de 2015 me notificaron que cumplía requisitos para pensionarme y que iniciara el trámite. Dos meses después, en abril de 2015, me despidieron por 'expiración del plazo presuntivo' cuando tenía 62 años y me faltaban menos de 3 años para completar las semanas requeridas para pensionarme.","Decreto 2127 de 1945, Art. 43",positivo,1,T-357/16
"Trabajé desde abril de 2012 en el Banco Agrario con contrato a término indefinido. En febrero de 2015 me notificaron que cumplía requisitos para pensionarme y que iniciara el trámite. Dos meses después, en abril de 2015, me despidieron por 'expiración del plazo presuntivo' cuando tenía 62 años y me faltaban menos de 3 años para completar las semanas requeridas para pensionarme.","Decreto 2127 de 1945, Art. 47 literal a)",positivo,1,T-357/16
"Trabajé desde abril de 2012 en el Banco Agrario con contrato a término indefinido. En febrero de 2015 me notificaron que cumplía requisitos para pensionarme y que iniciara el trámite. Dos meses después, en abril de 2015, me despidieron por 'expiración del plazo presuntivo' cuando tenía 62 años y me faltaban menos de 3 años para completar las semanas requeridas para pensionarme.","Ley 797 de 2003, Art. 9",positivo,1,T-357/16
"Trabajé desde abril de 2012 en el Banco Agrario con contrato a término indefinido. En febrero de 2015 me notificaron que cumplía requisitos para pensionarme y que iniciara el trámite. Dos meses después, en abril de 2015, me despidieron por 'expiración del plazo presuntivo' cuando tenía 62 años y me faltaban menos de 3 años para completar las semanas requeridas para pensionarme.",CST Art. 236,negativo_facil,0,T-357/16
"Trabajé desde abril de 2012 en el Banco Agrario con contrato a término indefinido. En febrero de 2015 me notificaron que cumplía requisitos para pensionarme y que iniciara el trámite. Dos meses después, en abril de 2015, me despidieron por 'expiración del plazo presuntivo' cuando tenía 62 años y me faltaban menos de 3 años para completar las semanas requeridas para pensionarme.","Código Sustantivo del Trabajo, Art. 61 - Terminación del contrato por justa causa",negativo_dificil_placeholder,0,T-357/16
"Trabajé desde enero de 2013 como auxiliar de alimentos con contrato a término fijo. En septiembre de 2014 tuve un accidente laboral que me lesionó la columna, me incapacitaron varias veces por dolores lumbares. En junio de 2015 me despidieron alegando que no me presenté a trabajar ni envié incapacidades, pero yo sí las mandé por correo electrónico. Me despidieron estando enferma y sin autorización del Ministerio.",Ley 361 de 1997,positivo,1,T-320/16
"Trabajé desde enero de 2013 como auxiliar de alimentos con contrato a término fijo. En septiembre de 2014 tuve un accidente laboral que me lesionó la columna, me incapacitaron varias veces por dolores lumbares. En junio de 2015 me despidieron alegando que no me presenté a trabajar ni envié incapacidades, pero yo sí las mandé por correo electrónico. Me despidieron estando enferma y sin autorización del Ministerio.",CST Art. 236,negativo_facil,0,T-320/16
"Trabajé desde enero de 2013 como auxiliar de alimentos con contrato a término fijo. En septiembre de 2014 tuve un accidente laboral que me lesionó la columna, me incapacitaron varias veces por dolores lumbares. En junio de 2015 me despidieron alegando que no me presenté a trabajar ni envié incapacidades, pero yo sí las mandé por correo electrónico. Me despidieron estando enferma y sin autorización del Ministerio.",Artículo 62 del Código Sustantivo del Trabajo,negativo_dificil_placeholder,0,T-320/16
"Trabajé desde diciembre de 2020 hasta junio de 2023 en el área de facturación con contratos de prestación de servicios, pero realmente era una relación laboral. Denuncié acoso sexual y laboral de mi jefe, la ESE no hizo nada efectivo, y cuando acudí a otras entidades me terminaron el contrato sin importar que soy madre cabeza de familia con tres hijas, una con discapacidad.",Ley 1010 de 2006,positivo,1,T-266/24
"Trabajé desde diciembre de 2020 hasta junio de 2023 en el área de facturación con contratos de prestación de servicios, pero realmente era una relación laboral. Denuncié acoso sexual y laboral de mi jefe, la ESE no hizo nada efectivo, y cuando acudí a otras entidades me terminaron el contrato sin importar que soy madre cabeza de familia con tres hijas, una con discapacidad.",Ley 1257 de 2008,positivo,1,T-266/24
"Trabajé desde diciembre de 2020 hasta junio de 2023 en el área de facturación con contratos de prestación de servicios, pero realmente era una relación laboral. Denuncié acoso sexual y laboral de mi jefe, la ESE no hizo nada efectivo, y cuando acudí a otras entidades me terminaron el contrato sin importar que soy madre cabeza de familia con tres hijas, una con discapacidad.",CST Art. 236,negativo_facil,0,T-266/24
"Trabajé desde diciembre de 2020 hasta junio de 2023 en el área de facturación con contratos de prestación de servicios, pero realmente era una relación laboral. Denuncié acoso sexual y laboral de mi jefe, la ESE no hizo nada efectivo, y cuando acudí a otras entidades me terminaron el contrato sin importar que soy madre cabeza de familia con tres hijas, una con discapacidad.",Artículo 26 del Código Sustantivo del Trabajo,negativo_dificil_placeholder,0,T-266/24
"Me contrataron a término indefinido en diciembre de 2007 como Técnica Administrativa en una empresa de servicios públicos. En octubre de 2008 hicieron una reestructuración, suprimieron mi cargo y me despidieron en marzo de 2009, sin tener en cuenta que soy madre cabeza de familia y sostengo a mis hijos y dos nietos, siendo el único ingreso de mi hogar.","Ley 790 de 2002, Art. 12",positivo,1,T-833/09
"Me contrataron a término indefinido en diciembre de 2007 como Técnica Administrativa en una empresa de servicios públicos. En octubre de 2008 hicieron una reestructuración, suprimieron mi cargo y me despidieron en marzo de 2009, sin tener en cuenta que soy madre cabeza de familia y sostengo a mis hijos y dos nietos, siendo el único ingreso de mi hogar.",CST Art. 236,negativo_facil,0,T-833/09
"Me contrataron a término indefinido en diciembre de 2007 como Técnica Administrativa en una empresa de servicios públicos. En octubre de 2008 hicieron una reestructuración, suprimieron mi cargo y me despidieron en marzo de 2009, sin tener en cuenta que soy madre cabeza de familia y sostengo a mis hijos y dos nietos, siendo el único ingreso de mi hogar.","Ley 1010 de 2006, Art. 2",negativo_dificil_placeholder,0,T-833/09
"Trabajé en el Gun Club desde marzo de 1992. El médico del club me hizo una prueba de VIH que salió positiva y me presionó para renunciar. El gerente me hizo firmar una carta de licencia y luego me despidieron por ser portador del virus, violando la reserva de mi historia clínica.",Constitución Política Art. 1,positivo,1,SU-256/96
"Trabajé en el Gun Club desde marzo de 1992. El médico del club me hizo una prueba de VIH que salió positiva y me presionó para renunciar. El gerente me hizo firmar una carta de licencia y luego me despidieron por ser portador del virus, violando la reserva de mi historia clínica.",Constitución Política Art. 13,positivo,1,SU-256/96
"Trabajé en el Gun Club desde marzo de 1992. El médico del club me hizo una prueba de VIH que salió positiva y me presionó para renunciar. El gerente me hizo firmar una carta de licencia y luego me despidieron por ser portador del virus, violando la reserva de mi historia clínica.",Constitución Política Art. 15,positivo,1,SU-256/96
"Trabajé en el Gun Club desde marzo de 1992. El médico del club me hizo una prueba de VIH que salió positiva y me presionó para renunciar. El gerente me hizo firmar una carta de licencia y luego me despidieron por ser portador del virus, violando la reserva de mi historia clínica.",Constitución Política Art. 25,positivo,1,SU-256/96
"Trabajé en el Gun Club desde marzo de 1992. El médico del club me hizo una prueba de VIH que salió positiva y me presionó para renunciar. El gerente me hizo firmar una carta de licencia y luego me despidieron por ser portador del virus, violando la reserva de mi historia clínica.",CST Art. 236,negativo_facil,0,SU-256/96
"Trabajé en el Gun Club desde marzo de 1992. El médico del club me hizo una prueba de VIH que salió positiva y me presionó para renunciar. El gerente me hizo firmar una carta de licencia y luego me despidieron por ser portador del virus, violando la reserva de mi historia clínica.",Código Sustantivo del Trabajo Art. 62 - Terminación del contrato por justa causa,negativo_dificil_placeholder,0,SU-256/96
"Me diagnosticaron VIH en 2015 y en 2018 me contrataron por obra o labor como ingeniero. En abril de 2019 me despidieron diciendo que terminó la obra, pero la empresa sigue enviando trabajadores temporales para hacer mi mismo trabajo. Nunca le dije a la empresa de mi condición, pero ahora no puedo seguir mi tratamiento porque me quedé sin EPS.","Ley 361 de 1997, Art. 26",positivo,1,T-267/20
"Me diagnosticaron VIH en 2015 y en 2018 me contrataron por obra o labor como ingeniero. En abril de 2019 me despidieron diciendo que terminó la obra, pero la empresa sigue enviando trabajadores temporales para hacer mi mismo trabajo. Nunca le dije a la empresa de mi condición, pero ahora no puedo seguir mi tratamiento porque me quedé sin EPS.",CST Art. 236,negativo_facil,0,T-267/20
"Me diagnosticaron VIH en 2015 y en 2018 me contrataron por obra o labor como ingeniero. En abril de 2019 me despidieron diciendo que terminó la obra, pero la empresa sigue enviando trabajadores temporales para hacer mi mismo trabajo. Nunca le dije a la empresa de mi condición, pero ahora no puedo seguir mi tratamiento porque me quedé sin EPS.","Código Sustantivo del Trabajo, Art. 62 - Terminación del contrato por obra o labor",negativo_dificil_placeholder,0,T-267/20
"Trabajé desde 1997 como auxiliar de enfermería en una clínica con contratos a término fijo que me renovaban automáticamente. En 2000 me diagnosticaron VIH (mi esposo murió de SIDA). En noviembre de 2002, después de 5 años de renovaciones, la clínica decidió no renovarme más el contrato diciendo que se venció el plazo, pero yo creo que fue por mi enfermedad.","Decreto 1543 de 1997, Art. 35 parágrafo 2",positivo,1,T-469/04
"Trabajé desde 1997 como auxiliar de enfermería en una clínica con contratos a término fijo que me renovaban automáticamente. En 2000 me diagnosticaron VIH (mi esposo murió de SIDA). En noviembre de 2002, después de 5 años de renovaciones, la clínica decidió no renovarme más el contrato diciendo que se venció el plazo, pero yo creo que fue por mi enfermedad.",CST Art. 236,negativo_facil,0,T-469/04
"Trabajé desde 1997 como auxiliar de enfermería en una clínica con contratos a término fijo que me renovaban automáticamente. En 2000 me diagnosticaron VIH (mi esposo murió de SIDA). En noviembre de 2002, después de 5 años de renovaciones, la clínica decidió no renovarme más el contrato diciendo que se venció el plazo, pero yo creo que fue por mi enfermedad.","Código Sustantivo del Trabajo, Artículo 46",negativo_dificil_placeholder,0,T-469/04
"Trabajamos en Rohm and Haas y cuando el sindicato presentó el pliego de peticiones, la empresa condicionó el aumento de salario a que nos pasáramos obligatoriamente al régimen de cesantías de la Ley 50 de 1990. A los que se negaron no les aumentaron el salario, mientras que a los que aceptaron sí, creando diferencias salariales incluso entre trabajadores de la misma categoría.","Ley 50 de 1990, Art. 98",positivo,1,T-597/95
"Trabajamos en Rohm and Haas y cuando el sindicato presentó el pliego de peticiones, la empresa condicionó el aumento de salario a que nos pasáramos obligatoriamente al régimen de cesantías de la Ley 50 de 1990. A los que se negaron no les aumentaron el salario, mientras que a los que aceptaron sí, creando diferencias salariales incluso entre trabajadores de la misma categoría.",CST Art. 236,negativo_facil,0,T-597/95
"Trabajamos en Rohm and Haas y cuando el sindicato presentó el pliego de peticiones, la empresa condicionó el aumento de salario a que nos pasáramos obligatoriamente al régimen de cesantías de la Ley 50 de 1990. A los que se negaron no les aumentaron el salario, mientras que a los que aceptaron sí, creando diferencias salariales incluso entre trabajadores de la misma categoría.",CST Art. 143 - Igualdad de salarios,negativo_dificil_placeholder,0,T-597/95
"Trabajé en una empresa donde desde 1992 me congelaron el salario porque no me acogí a la Ley 50 de 1990 sobre fondos de cesantías y pertenecía al sindicato. A los no sindicalizados sí les aumentaron 28% cada año, pero a nosotros los 48 sindicalizados nos mantuvieron el mismo salario básico desde 1991 hasta 1995.",Constitución Política Art. 53,positivo,1,T-102/95
"Trabajé en una empresa donde desde 1992 me congelaron el salario porque no me acogí a la Ley 50 de 1990 sobre fondos de cesantías y pertenecía al sindicato. A los no sindicalizados sí les aumentaron 28% cada año, pero a nosotros los 48 sindicalizados nos mantuvieron el mismo salario básico desde 1991 hasta 1995.",Constitución Política Art. 13,positivo,1,T-102/95
"Trabajé en una empresa donde desde 1992 me congelaron el salario porque no me acogí a la Ley 50 de 1990 sobre fondos de cesantías y pertenecía al sindicato. A los no sindicalizados sí les aumentaron 28% cada año, pero a nosotros los 48 sindicalizados nos mantuvieron el mismo salario básico desde 1991 hasta 1995.",CST Art. 236,negativo_facil,0,T-102/95
"Trabajé en una empresa donde desde 1992 me congelaron el salario porque no me acogí a la Ley 50 de 1990 sobre fondos de cesantías y pertenecía al sindicato. A los no sindicalizados sí les aumentaron 28% cada año, pero a nosotros los 48 sindicalizados nos mantuvieron el mismo salario básico desde 1991 hasta 1995.",Código Sustantivo del Trabajo Art. 230 - Estabilidad de los miembros de la junta directiva del sindicato,negativo_dificil_placeholder,0,T-102/95
"Trabajamos en INRAVISIÓN y nos despidieron cuando liquidaron la entidad con el Decreto 4404 de 2004. Nosotros creíamos que teníamos estabilidad laboral garantizada por el parágrafo del artículo 77 de la Constitución, que dice que se debe respetar la estabilidad de los trabajadores de Inravisión, entonces pedimos que nos reintegraran porque consideramos que el despido fue ineficaz.",Constitución Política Art. 77 parágrafo,positivo,1,T-809/10
"Trabajamos en INRAVISIÓN y nos despidieron cuando liquidaron la entidad con el Decreto 4404 de 2004. Nosotros creíamos que teníamos estabilidad laboral garantizada por el parágrafo del artículo 77 de la Constitución, que dice que se debe respetar la estabilidad de los trabajadores de Inravisión, entonces pedimos que nos reintegraran porque consideramos que el despido fue ineficaz.",CST Art. 64,positivo,1,T-809/10
"Trabajamos en INRAVISIÓN y nos despidieron cuando liquidaron la entidad con el Decreto 4404 de 2004. Nosotros creíamos que teníamos estabilidad laboral garantizada por el parágrafo del artículo 77 de la Constitución, que dice que se debe respetar la estabilidad de los trabajadores de Inravisión, entonces pedimos que nos reintegraran porque consideramos que el despido fue ineficaz.",Constitución Política Art. 189 numeral 15,positivo,1,T-809/10
"Trabajamos en INRAVISIÓN y nos despidieron cuando liquidaron la entidad con el Decreto 4404 de 2004. Nosotros creíamos que teníamos estabilidad laboral garantizada por el parágrafo del artículo 77 de la Constitución, que dice que se debe respetar la estabilidad de los trabajadores de Inravisión, entonces pedimos que nos reintegraran porque consideramos que el despido fue ineficaz.",CST Art. 236,negativo_facil,0,T-809/10
"Trabajamos en INRAVISIÓN y nos despidieron cuando liquidaron la entidad con el Decreto 4404 de 2004. Nosotros creíamos que teníamos estabilidad laboral garantizada por el parágrafo del artículo 77 de la Constitución, que dice que se debe respetar la estabilidad de los trabajadores de Inravisión, entonces pedimos que nos reintegraran porque consideramos que el despido fue ineficaz.",CST Art. 26 - Estabilidad laboral reforzada,negativo_dificil_placeholder,0,T-809/10
"Estaba haciendo mi práctica en MAGROIN bajo un contrato de aprendizaje del SENA cuando me caí de 5 metros de altura y quedé con secuelas. Me calificaron con 15.88% de pérdida de capacidad laboral. La empresa terminó mi contrato sin autorización y quedé sin ingresos ni atención médica, con una hija menor que mantener.","Ley 361 de 1997, Art. 26",positivo,1,T-881/12
"Estaba haciendo mi práctica en MAGROIN bajo un contrato de aprendizaje del SENA cuando me caí de 5 metros de altura y quedé con secuelas. Me calificaron con 15.88% de pérdida de capacidad laboral. La empresa terminó mi contrato sin autorización y quedé sin ingresos ni atención médica, con una hija menor que mantener.",CST Art. 236,negativo_facil,0,T-881/12
"Estaba haciendo mi práctica en MAGROIN bajo un contrato de aprendizaje del SENA cuando me caí de 5 metros de altura y quedé con secuelas. Me calificaron con 15.88% de pérdida de capacidad laboral. La empresa terminó mi contrato sin autorización y quedé sin ingresos ni atención médica, con una hija menor que mantener.","Código Sustantivo del Trabajo, Art. 62 - Terminación del contrato por justa causa",negativo_dificil_placeholder,0,T-881/12
"Trabajé 18 años como transmisorista en una estación de radio junto con mi esposo, cada uno cumpliendo turnos de 12 horas. En enero de 1997 trasladaron a mi esposo a otra estación y me dejaron sola atendiendo la estación las 24 horas del día sin reemplazo, sin descanso ni permisos para ir al médico, aunque tengo problemas de salud por el ruido de los equipos.",CST Art. 162 literal c,positivo,1,T-203/00
"Trabajé 18 años como transmisorista en una estación de radio junto con mi esposo, cada uno cumpliendo turnos de 12 horas. En enero de 1997 trasladaron a mi esposo a otra estación y me dejaron sola atendiendo la estación las 24 horas del día sin reemplazo, sin descanso ni permisos para ir al médico, aunque tengo problemas de salud por el ruido de los equipos.",Constitución Política Art. 25,positivo,1,T-203/00
"Trabajé 18 años como transmisorista en una estación de radio junto con mi esposo, cada uno cumpliendo turnos de 12 horas. En enero de 1997 trasladaron a mi esposo a otra estación y me dejaron sola atendiendo la estación las 24 horas del día sin reemplazo, sin descanso ni permisos para ir al médico, aunque tengo problemas de salud por el ruido de los equipos.",Constitución Política Art. 53,positivo,1,T-203/00
"Trabajé 18 años como transmisorista en una estación de radio junto con mi esposo, cada uno cumpliendo turnos de 12 horas. En enero de 1997 trasladaron a mi esposo a otra estación y me dejaron sola atendiendo la estación las 24 horas del día sin reemplazo, sin descanso ni permisos para ir al médico, aunque tengo problemas de salud por el ruido de los equipos.",CST Art. 236,negativo_facil,0,T-203/00
"Trabajé 18 años como transmisorista en una estación de radio junto con mi esposo, cada uno cumpliendo turnos de 12 horas. En enero de 1997 trasladaron a mi esposo a otra estación y me dejaron sola atendiendo la estación las 24 horas del día sin reemplazo, sin descanso ni permisos para ir al médico, aunque tengo problemas de salud por el ruido de los equipos.",CST Art. 161 numeral 1,negativo_dificil_placeholder,0,T-203/00
"Trabajé desde septiembre de 2013 en Alkosto como empacador y luego como auxiliar de línea. En 2015 me volví miembro de la Iglesia Adventista y necesitaba descansar los sábados por mi religión (Sabbath). Pedí cambiar mis turnos del sábado ofreciendo compensar esas horas en otros días, domingos o festivos, pero me negaron. Me suspendieron varias veces por faltar los sábados a causa de mi práctica religiosa y finalmente me despidieron en noviembre de 2015 por esas inasistencias.",Constitución Política Art. 86,positivo,1,T-673/16
"Trabajé desde septiembre de 2013 en Alkosto como empacador y luego como auxiliar de línea. En 2015 me volví miembro de la Iglesia Adventista y necesitaba descansar los sábados por mi religión (Sabbath). Pedí cambiar mis turnos del sábado ofreciendo compensar esas horas en otros días, domingos o festivos, pero me negaron. Me suspendieron varias veces por faltar los sábados a causa de mi práctica religiosa y finalmente me despidieron en noviembre de 2015 por esas inasistencias.","Decreto 2591 de 1991, Art. 42 num. 4",positivo,1,T-673/16
"Trabajé desde septiembre de 2013 en Alkosto como empacador y luego como auxiliar de línea. En 2015 me volví miembro de la Iglesia Adventista y necesitaba descansar los sábados por mi religión (Sabbath). Pedí cambiar mis turnos del sábado ofreciendo compensar esas horas en otros días, domingos o festivos, pero me negaron. Me suspendieron varias veces por faltar los sábados a causa de mi práctica religiosa y finalmente me despidieron en noviembre de 2015 por esas inasistencias.",CST Art. 236,negativo_facil,0,T-673/16
"Trabajé desde septiembre de 2013 en Alkosto como empacador y luego como auxiliar de línea. En 2015 me volví miembro de la Iglesia Adventista y necesitaba descansar los sábados por mi religión (Sabbath). Pedí cambiar mis turnos del sábado ofreciendo compensar esas horas en otros días, domingos o festivos, pero me negaron. Me suspendieron varias veces por faltar los sábados a causa de mi práctica religiosa y finalmente me despidieron en noviembre de 2015 por esas inasistencias.",Código Sustantivo del Trabajo Art. 62 - Terminación del contrato por justa causa,negativo_dificil_placeholder,0,T-673/16
"Trabajo desde noviembre de 1993 en la empresa de acueducto y les pedí en 1999 que me dieran las vacaciones que me debían de tres periodos (1996-1998), pero me dijeron que la empresa no tenía plata. Después me dieron solo un periodo y me siguen debiendo los demás hasta el año 2000.","Decreto 3135 de 1968, Art. 8",positivo,1,T-076/01
"Trabajo desde noviembre de 1993 en la empresa de acueducto y les pedí en 1999 que me dieran las vacaciones que me debían de tres periodos (1996-1998), pero me dijeron que la empresa no tenía plata. Después me dieron solo un periodo y me siguen debiendo los demás hasta el año 2000.","Decreto 1045 de 1978, Art. 8",positivo,1,T-076/01
"Trabajo desde noviembre de 1993 en la empresa de acueducto y les pedí en 1999 que me dieran las vacaciones que me debían de tres periodos (1996-1998), pero me dijeron que la empresa no tenía plata. Después me dieron solo un periodo y me siguen debiendo los demás hasta el año 2000.","Decreto 1045 de 1978, Art. 18",positivo,1,T-076/01
"Trabajo desde noviembre de 1993 en la empresa de acueducto y les pedí en 1999 que me dieran las vacaciones que me debían de tres periodos (1996-1998), pero me dijeron que la empresa no tenía plata. Después me dieron solo un periodo y me siguen debiendo los demás hasta el año 2000.",CST Art. 236,negativo_facil,0,T-076/01
"Trabajo desde noviembre de 1993 en la empresa de acueducto y les pedí en 1999 que me dieran las vacaciones que me debían de tres periodos (1996-1998), pero me dijeron que la empresa no tenía plata. Después me dieron solo un periodo y me siguen debiendo los demás hasta el año 2000.","Código Sustantivo del Trabajo, Artículo 189",negativo_dificil_placeholder,0,T-076/01
"Trabajo como escribiente en un juzgado y mi hijo de 4 años fue hospitalizado por infarto cerebral y otros problemas graves. Pedí permisos remunerados para acompañarlo durante su hospitalización y recuperación, pero mi jefe solo me dio 3 días pagos y me dijo que después debía tomar licencia sin paga, siendo yo madre cabeza de familia.",CST Art. 57 numeral 6,positivo,1,T-113/15
"Trabajo como escribiente en un juzgado y mi hijo de 4 años fue hospitalizado por infarto cerebral y otros problemas graves. Pedí permisos remunerados para acompañarlo durante su hospitalización y recuperación, pero mi jefe solo me dio 3 días pagos y me dijo que después debía tomar licencia sin paga, siendo yo madre cabeza de familia.","Ley 270 de 1996, Art. 142",positivo,1,T-113/15
"Trabajo como escribiente en un juzgado y mi hijo de 4 años fue hospitalizado por infarto cerebral y otros problemas graves. Pedí permisos remunerados para acompañarlo durante su hospitalización y recuperación, pero mi jefe solo me dio 3 días pagos y me dijo que después debía tomar licencia sin paga, siendo yo madre cabeza de familia.",CST Art. 236,negativo_facil,0,T-113/15
"Trabajo como escribiente en un juzgado y mi hijo de 4 años fue hospitalizado por infarto cerebral y otros problemas graves. Pedí permisos remunerados para acompañarlo durante su hospitalización y recuperación, pero mi jefe solo me dio 3 días pagos y me dijo que después debía tomar licencia sin paga, siendo yo madre cabeza de familia.",CST Art. 236,negativo_dificil_placeholder,0,T-113/15
"Trabajé como parrillera desde 2009, en 2015 me enfermaron y me dieron incapacidades hasta junio de 2019. Me calificaron con 35.34% de pérdida de capacidad laboral. El 31 de mayo de 2019 mi empleador me despidió sin permiso del Ministerio, diciendo que vendió el restaurante, pero el negocio sigue funcionando igual con el mismo nombre y empleados.","Ley 361 de 1997, Art. 26",positivo,1,T-277/20
